CHASSIS_NUMBER,SALES_DEALER_ID,SALE_DATE,SALE_PRICE
VIN00408,DEALER_025,2024-11-24,116713.00
VIN00409,DEALER_022,2024-01-29,168759.00
VIN00410,DEALER_048,2023-05-24,101569.00
VIN00411,DEALER_033,2023-12-21,123259.00
VIN00412,DEALER_007,2023-03-19,132660.00
VIN00413,DEALER_039,2024-09-20,118516.00
VIN00414,DEALER_026,2023-12-01,77470.00
VIN00415,DEALER_041,2023-10-07,169675.00
VIN00416,DEALER_029,2023-12-31,88801.00
VIN00417,DEALER_028,2024-08-22,143148.00
VIN00418,DEALER_025,2023-03-29,119270.00
VIN00419,DEALER_019,2023-09-10,101408.00
VIN00420,DEALER_006,2023-10-02,104053.00
VIN00421,DEALER_025,2024-10-11,81555.00
VIN00422,DEALER_048,2024-02-03,109376.00
VIN00423,DEALER_015,2023-01-06,131601.00
VIN00424,DEALER_029,2023-10-04,79849.00
VIN00426,DEALER_036,2024-07-22,160791.00
VIN00427,DEALER_027,2023-04-16,99860.00
VIN00428,DEALER_006,2023-12-29,117160.00
VIN00429,DEALER_006,2023-11-29,89123.00
VIN00431,DEALER_047,2023-09-06,82056.00
VIN00432,DEALER_044,2024-01-25,104554.00
VIN00433,DEALER_009,2023-10-02,137658.00
VIN00435,DEALER_027,2023-03-20,88333.00
VIN00436,DEALER_017,2024-10-02,92746.00
VIN00437,DEALER_039,2024-09-23,150407.00
VIN00438,DEALER_015,2023-11-08,121721.00
VIN00439,DEALER_026,2024-09-27,133948.00
VIN00440,DEALER_022,2024-03-26,154968.00
VIN00441,DEALER_028,2024-10-28,118477.00
VIN00442,DEALER_009,2024-09-09,144283.00
VIN00443,DEALER_013,2023-07-01,89549.00
VIN00444,DEALER_021,2024-12-12,92589.00
VIN00446,DEALER_018,2024-02-07,133460.00
VIN00447,DEALER_008,2024-07-31,105547.00
VIN00448,DEALER_038,2024-07-12,104895.00
VIN00449,DEALER_044,2024-07-17,177263.00
VIN00450,DEALER_047,2024-12-26,83369.00
VIN00451,DEALER_029,2023-10-26,101266.00
VIN00452,DEALER_027,2023-05-23,86423.00
VIN00453,DEALER_016,2023-06-07,90365.00
VIN00455,DEALER_038,2024-02-15,116510.00
VIN00456,DEALER_033,2024-12-09,112706.00
VIN00457,DEALER_035,2023-02-07,110781.00
VIN00458,DEALER_045,2024-07-03,118458.00
VIN00459,DEALER_041,2023-04-22,84634.00
VIN00460,DEALER_043,2024-11-11,110632.00
VIN00461,DEALER_011,2024-10-24,164076.00
VIN00462,DEALER_003,2024-10-22,89594.00
VIN00463,DEALER_049,2024-03-16,79971.00
VIN00465,DEALER_015,2024-06-06,115999.00
VIN00466,DEALER_036,2024-08-17,117849.00
VIN00467,DEALER_015,2024-02-05,136673.00
VIN00468,DEALER_050,2024-12-08,137899.00
VIN00469,DEALER_010,2023-12-20,99804.00
VIN00470,DEALER_031,2024-03-01,79313.00
VIN00471,DEALER_008,2023-05-26,198328.00
VIN00472,DEALER_020,2023-07-31,92324.00
VIN00473,DEALER_023,2024-03-24,91325.00
VIN00474,DEALER_021,2023-03-10,153839.00
VIN00475,DEALER_003,2023-04-28,122240.00
VIN00476,DEALER_022,2024-10-25,102583.00
VIN00477,DEALER_044,2023-09-07,93408.00
VIN00478,DEALER_012,2023-12-05,139845.00
VIN00479,DEALER_028,2024-04-18,106597.00
VIN00480,DEALER_026,2023-07-10,142487.00
VIN00481,DEALER_043,2024-03-18,111962.00
VIN00482,DEALER_002,2024-09-20,188431.00
VIN00483,DEALER_029,2024-02-03,121645.00
VIN00484,DEALER_046,2023-08-08,105743.00
VIN00485,DEALER_018,2024-12-21,101050.00
VIN00487,DEALER_035,2023-07-11,155986.00
VIN00488,DEALER_021,2023-07-21,113993.00
VIN00489,DEALER_008,2023-09-26,207578.00
VIN00490,DEALER_034,2023-11-17,89234.00
VIN00491,DEALER_040,2024-02-06,118234.00
VIN00492,DEALER_008,2023-12-23,155533.00
VIN00493,DEALER_030,2024-09-24,149653.00
VIN00494,DEALER_044,2024-12-23,108746.00
VIN00495,DEALER_040,2024-08-27,101777.00
VIN00496,DEALER_044,2023-05-18,109262.00
VIN00497,DEALER_008,2023-09-02,195513.00
VIN00498,DEALER_008,2024-12-11,81132.00
VIN00499,DEALER_033,2024-09-02,126017.00
VIN00501,DEALER_012,2024-05-13,210717.00
VIN00502,DEALER_045,2023-06-27,81967.00
VIN00503,DEALER_032,2023-10-23,184694.00
VIN00504,DEALER_012,2023-11-19,113778.00
VIN00506,DEALER_032,2023-05-20,105393.00
VIN00507,DEALER_025,2024-06-01,92719.00
VIN00508,DEALER_027,2024-12-02,115112.00
VIN00509,DEALER_027,2024-03-30,92513.00
VIN00510,DEALER_011,2023-03-26,117526.00
VIN00511,DEALER_002,2023-08-14,86071.00
VIN00512,DEALER_003,2024-07-04,130959.00
VIN00513,DEALER_011,2024-04-13,212570.00
VIN00514,DEALER_048,2024-05-22,117013.00
VIN00515,DEALER_033,2023-04-27,85278.00
VIN00516,DEALER_050,2024-01-11,139261.00
VIN00517,DEALER_015,2024-03-27,139402.00
VIN00518,DEALER_014,2023-04-15,84611.00
VIN00519,DEALER_020,2023-02-03,136236.00
VIN00520,DEALER_017,2023-03-31,90887.00
VIN00521,DEALER_008,2023-08-31,150877.00
VIN00522,DEALER_048,2024-08-25,110489.00
VIN00523,DEALER_046,2024-03-14,81938.00
VIN00524,DEALER_040,2023-07-31,148157.00
VIN00525,DEALER_014,2024-08-06,87995.00
VIN00526,DEALER_035,2023-10-15,163557.00
VIN00527,DEALER_035,2023-06-22,109605.00
VIN00528,DEALER_046,2024-08-09,85260.00
VIN00529,DEALER_033,2024-11-26,102120.00
VIN00530,DEALER_009,2024-02-26,78442.00
VIN00531,DEALER_018,2024-11-02,103157.00
VIN00532,DEALER_045,2023-05-16,107181.00
VIN00533,DEALER_010,2024-12-29,196608.00
VIN00534,DEALER_016,2024-11-23,111868.00
VIN00535,DEALER_032,2023-05-26,162921.00
VIN00536,DEALER_041,2023-10-03,119572.00
VIN00537,DEALER_027,2023-03-19,79550.00
VIN00538,DEALER_026,2023-10-12,88593.00
VIN00539,DEALER_030,2024-05-14,109724.00
VIN00540,DEALER_015,2023-04-06,145451.00
VIN00541,DEALER_030,2024-12-15,88238.00
VIN00542,DEALER_005,2024-07-01,201564.00
VIN00543,DEALER_014,2024-03-15,189383.00
VIN00544,DEALER_032,2023-10-18,132567.00
VIN00545,DEALER_036,2024-08-14,103279.00
VIN00547,DEALER_003,2023-04-12,164518.00
VIN00549,DEALER_030,2023-01-01,113018.00
VIN00550,DEALER_013,2023-05-16,142799.00
VIN00551,DEALER_020,2023-06-12,107979.00
VIN00552,DEALER_006,2023-09-14,79200.00
VIN00553,DEALER_024,2024-10-26,81923.00
VIN00554,DEALER_004,2024-02-10,195521.00
VIN00555,DEALER_047,2023-08-28,90565.00
VIN00556,DEALER_042,2023-04-04,181737.00
VIN00558,DEALER_005,2023-05-16,214407.00
VIN00559,DEALER_015,2024-06-15,204667.00
VIN00561,DEALER_028,2024-05-04,78820.00
VIN00562,DEALER_015,2024-01-28,146927.00
VIN00563,DEALER_047,2023-04-16,86767.00
VIN00564,DEALER_024,2023-11-03,103493.00
VIN00565,DEALER_025,2023-05-17,142523.00
VIN00566,DEALER_044,2023-05-27,101241.00
VIN00567,DEALER_034,2024-07-30,144277.00
VIN00568,DEALER_040,2024-03-26,88007.00
VIN00569,DEALER_047,2023-08-07,119580.00
VIN00570,DEALER_048,2024-02-26,141687.00
VIN00571,DEALER_044,2023-08-11,79340.00
VIN00572,DEALER_007,2023-05-24,103035.00
VIN00573,DEALER_038,2023-12-26,90570.00
VIN00574,DEALER_021,2023-09-11,85575.00
VIN00575,DEALER_042,2023-03-28,107131.00
VIN00576,DEALER_036,2024-09-14,130836.00
VIN00577,DEALER_050,2024-12-08,99878.00
VIN00578,DEALER_043,2023-11-05,105732.00
VIN00579,DEALER_034,2023-07-13,89336.00
VIN00580,DEALER_019,2024-10-23,179076.00
VIN00581,DEALER_016,2024-05-21,156644.00
VIN00582,DEALER_008,2024-10-15,140961.00
VIN00583,DEALER_005,2023-01-13,88332.00
VIN00584,DEALER_021,2023-05-16,111675.00
VIN00586,DEALER_049,2023-03-16,77046.00
VIN00587,DEALER_038,2023-03-11,176403.00
VIN00588,DEALER_017,2023-03-03,89540.00
VIN00589,DEALER_033,2024-12-30,92918.00
VIN00590,DEALER_050,2024-12-19,134681.00
VIN00591,DEALER_006,2024-07-04,141686.00
VIN00592,DEALER_010,2023-10-12,146739.00
VIN00593,DEALER_015,2023-07-28,147978.00
VIN00594,DEALER_010,2024-02-05,78666.00
VIN00595,DEALER_020,2024-12-16,113335.00
VIN00596,DEALER_047,2023-09-02,100897.00
VIN00598,DEALER_030,2023-02-26,86634.00
VIN00599,DEALER_043,2024-11-04,187011.00
VIN00601,DEALER_011,2024-05-23,110360.00
VIN00602,DEALER_034,2024-06-13,107495.00
VIN00603,DEALER_011,2023-10-03,80368.00
VIN00604,DEALER_050,2023-12-10,90568.00
VIN00605,DEALER_018,2024-06-20,101092.00
VIN00606,DEALER_017,2024-12-30,213291.00
VIN00607,DEALER_041,2023-03-20,160257.00
VIN00608,DEALER_030,2024-06-07,110800.00
VIN00609,DEALER_004,2024-08-03,81968.00
VIN00610,DEALER_024,2023-06-11,107359.00
VIN00611,DEALER_050,2023-04-16,117805.00
VIN00612,DEALER_044,2023-08-22,93173.00
VIN00613,DEALER_015,2023-01-13,129513.00
VIN00614,DEALER_003,2024-01-28,81417.00
VIN00615,DEALER_012,2023-02-06,90241.00
VIN00616,DEALER_015,2023-11-26,107135.00
VIN00617,DEALER_027,2023-11-24,85388.00
VIN00618,DEALER_005,2024-08-08,111216.00
VIN00619,DEALER_008,2023-02-23,82376.00
VIN00620,DEALER_015,2024-06-12,100504.00
VIN00621,DEALER_026,2023-03-12,172737.00
VIN00622,DEALER_030,2023-11-15,132224.00
VIN00623,DEALER_006,2024-07-20,113966.00
VIN00625,DEALER_019,2023-11-08,145734.00
VIN00626,DEALER_040,2024-01-13,92666.00
VIN00627,DEALER_050,2024-07-13,146419.00
VIN00628,DEALER_016,2023-06-04,99208.00
VIN00630,DEALER_041,2023-01-10,87477.00
VIN00632,DEALER_048,2023-11-11,102406.00
VIN00633,DEALER_014,2024-06-26,106804.00
VIN00634,DEALER_027,2024-05-18,100962.00
VIN00635,DEALER_010,2023-04-06,77938.00
VIN00636,DEALER_015,2024-06-16,112535.00
VIN00637,DEALER_045,2024-01-17,114022.00
VIN00639,DEALER_009,2024-10-14,111922.00
VIN00640,DEALER_005,2023-03-05,135753.00
VIN00641,DEALER_043,2023-05-14,151758.00
VIN00642,DEALER_019,2023-09-25,109322.00
VIN00643,DEALER_026,2023-12-01,86922.00
VIN00644,DEALER_029,2023-03-18,83142.00
VIN00645,DEALER_009,2024-08-21,102570.00
VIN00646,DEALER_010,2023-04-19,149386.00
VIN00647,DEALER_029,2024-02-21,80456.00
VIN00648,DEALER_035,2023-08-01,91308.00
VIN00649,DEALER_020,2024-04-19,107683.00
VIN00650,DEALER_008,2023-04-03,185829.00
VIN00651,DEALER_044,2023-11-08,118769.00
VIN00652,DEALER_003,2023-08-09,109741.00
VIN00653,DEALER_010,2023-04-04,107133.00
VIN00654,DEALER_023,2024-02-10,160825.00
VIN00655,DEALER_004,2023-09-24,148372.00
VIN00657,DEALER_036,2023-09-13,79603.00
VIN00658,DEALER_030,2023-04-15,170342.00
VIN00659,DEALER_009,2023-05-05,176283.00
VIN00660,DEALER_004,2023-08-16,80783.00
VIN00661,DEALER_013,2024-02-15,199895.00
VIN00662,DEALER_044,2024-10-07,120125.00
VIN00663,DEALER_006,2023-09-23,78957.00
VIN00664,DEALER_002,2023-07-22,91030.00
VIN00665,DEALER_015,2023-12-06,125514.00
VIN00666,DEALER_003,2023-02-21,82004.00
VIN00668,DEALER_002,2024-01-27,112980.00
VIN00669,DEALER_012,2023-07-11,130510.00
VIN00670,DEALER_018,2024-04-01,185240.00
VIN00671,DEALER_003,2024-09-23,129553.00
VIN00672,DEALER_042,2024-02-26,139544.00
VIN00674,DEALER_009,2024-10-20,147622.00
VIN00675,DEALER_034,2024-07-10,147545.00
VIN00676,DEALER_002,2024-01-27,110767.00
VIN00677,DEALER_031,2024-07-11,207263.00
VIN00678,DEALER_023,2024-05-29,87038.00
VIN00679,DEALER_025,2023-01-27,86948.00
VIN00680,DEALER_039,2023-10-15,78419.00
VIN00681,DEALER_031,2024-06-26,110712.00
VIN00682,DEALER_050,2024-08-21,106627.00
VIN00683,DEALER_011,2023-04-13,107121.00
VIN00684,DEALER_043,2024-06-30,78332.00
VIN00685,DEALER_049,2023-08-13,89227.00
VIN00686,DEALER_023,2023-06-27,127270.00
VIN00687,DEALER_016,2024-12-15,133256.00
VIN00688,DEALER_015,2024-12-18,133023.00
VIN00691,DEALER_020,2023-06-29,115070.00
VIN00693,DEALER_002,2024-06-23,159662.00
VIN00695,DEALER_013,2023-12-15,82315.00
VIN00697,DEALER_050,2024-06-22,88456.00
VIN00698,DEALER_005,2024-01-18,120696.00
VIN00699,DEALER_026,2023-12-11,86388.00
VIN00700,DEALER_021,2023-06-11,145497.00
VIN00701,DEALER_028,2024-10-16,114964.00
VIN00702,DEALER_042,2023-11-21,186916.00
VIN00703,DEALER_046,2024-12-11,141610.00
VIN00704,DEALER_023,2023-08-17,165808.00
VIN00705,DEALER_038,2024-01-23,131553.00
VIN00706,DEALER_047,2024-12-06,108650.00
VIN00707,DEALER_009,2023-07-01,99058.00
VIN00708,DEALER_045,2024-02-05,77561.00
VIN00709,DEALER_012,2024-09-18,83738.00
VIN00710,DEALER_041,2024-05-23,81108.00
VIN00711,DEALER_022,2023-09-01,87864.00
VIN00712,DEALER_021,2023-06-21,119846.00
VIN00713,DEALER_006,2024-12-26,120955.00
VIN00714,DEALER_041,2023-12-10,91135.00
VIN00716,DEALER_016,2023-12-25,129910.00
VIN00717,DEALER_007,2023-02-19,89146.00
VIN00718,DEALER_029,2023-06-20,135066.00
VIN00719,DEALER_032,2023-12-26,88799.00
VIN00720,DEALER_007,2024-08-14,83891.00
VIN00721,DEALER_011,2024-04-07,180330.00
VIN00722,DEALER_003,2023-11-23,85056.00
VIN00723,DEALER_007,2023-03-17,155200.00
VIN00724,DEALER_011,2024-01-20,186045.00
VIN00725,DEALER_047,2023-03-18,161925.00
VIN00726,DEALER_006,2024-09-20,92318.00
VIN00727,DEALER_015,2024-10-31,126906.00
VIN00728,DEALER_039,2023-06-10,78254.00
VIN00729,DEALER_007,2023-12-06,105735.00
VIN00730,DEALER_013,2024-02-24,166845.00
VIN00731,DEALER_036,2024-07-07,130192.00
VIN00732,DEALER_043,2023-10-16,108745.00
VIN00733,DEALER_016,2023-04-09,100626.00
VIN00734,DEALER_026,2024-05-17,81532.00
VIN00735,DEALER_004,2024-01-05,144125.00
VIN00736,DEALER_028,2023-03-31,153651.00
VIN00737,DEALER_043,2024-05-06,83042.00
VIN00739,DEALER_006,2023-04-29,131604.00
VIN00740,DEALER_026,2024-11-07,130183.00
VIN00741,DEALER_006,2024-02-01,82558.00
VIN00742,DEALER_024,2024-01-14,82613.00
VIN00743,DEALER_029,2023-02-15,152627.00
VIN00744,DEALER_029,2024-04-21,107631.00
VIN00745,DEALER_015,2024-07-31,78519.00
VIN00746,DEALER_010,2024-12-14,120871.00
VIN00748,DEALER_049,2024-08-26,151455.00
VIN00749,DEALER_015,2024-02-01,148317.00
VIN00750,DEALER_034,2024-07-02,92059.00
VIN00752,DEALER_006,2023-02-05,137952.00
VIN00754,DEALER_008,2024-04-04,104664.00
VIN00755,DEALER_011,2023-08-05,170491.00
VIN00756,DEALER_013,2023-05-10,178296.00
VIN00757,DEALER_028,2023-03-22,204033.00
VIN00758,DEALER_013,2024-10-04,81345.00
VIN00759,DEALER_039,2023-03-10,79351.00
VIN00760,DEALER_025,2024-07-23,157020.00
VIN00761,DEALER_036,2023-10-10,138529.00
VIN00762,DEALER_030,2023-01-13,90249.00
VIN00763,DEALER_008,2023-06-01,79783.00
VIN00764,DEALER_007,2024-07-30,169544.00
VIN00765,DEALER_007,2024-07-02,132767.00
VIN00766,DEALER_027,2024-11-01,92411.00
VIN00768,DEALER_003,2023-06-26,193549.00
VIN00769,DEALER_026,2023-05-28,201827.00
VIN00770,DEALER_003,2023-12-06,144126.00
VIN00771,DEALER_016,2023-02-20,206643.00
VIN00772,DEALER_018,2024-01-17,144662.00
VIN00773,DEALER_022,2023-11-07,109189.00
VIN00774,DEALER_018,2024-12-13,79718.00
VIN00775,DEALER_015,2023-05-18,108846.00
VIN00776,DEALER_048,2024-03-29,196528.00
VIN00777,DEALER_018,2024-03-02,118823.00
VIN00778,DEALER_015,2024-03-28,128426.00
VIN00779,DEALER_027,2024-05-11,115924.00
VIN00780,DEALER_024,2024-06-11,147435.00
VIN00782,DEALER_026,2023-05-19,116179.00
VIN00784,DEALER_013,2023-07-25,171426.00
VIN00785,DEALER_004,2024-04-12,123156.00
VIN00786,DEALER_024,2023-10-08,88570.00
VIN00787,DEALER_030,2024-10-12,80559.00
VIN00789,DEALER_039,2024-04-01,187138.00
VIN00790,DEALER_031,2024-08-23,162066.00
VIN00791,DEALER_023,2023-09-22,79461.00
VIN00794,DEALER_042,2023-08-19,105774.00
VIN00795,DEALER_018,2024-06-09,122157.00
VIN00796,DEALER_050,2024-11-29,121791.00
VIN00797,DEALER_031,2023-05-16,120213.00
VIN00798,DEALER_012,2023-01-09,83832.00
VIN00799,DEALER_017,2024-09-14,195518.00
VIN00800,DEALER_046,2024-12-27,165061.00
VIN00801,DEALER_018,2024-01-21,87926.00
VIN00802,DEALER_030,2024-04-22,86400.00
VIN00803,DEALER_044,2024-06-17,119434.00
VIN00804,DEALER_026,2024-08-21,147352.00
VIN00806,DEALER_036,2024-09-15,85762.00
VIN00807,DEALER_020,2024-05-08,123591.00
VIN00808,DEALER_022,2023-10-11,196808.00
VIN00809,DEALER_018,2023-09-25,120499.00
VIN00810,DEALER_046,2024-10-29,108790.00
VIN00811,DEALER_013,2023-09-04,78360.00
VIN00812,DEALER_039,2023-11-24,143807.00
VIN00813,DEALER_009,2023-01-27,208095.00
VIN00814,DEALER_019,2023-09-23,202931.00
VIN00815,DEALER_026,2024-02-02,177814.00
VIN00816,DEALER_038,2024-08-08,82723.00
VIN00817,DEALER_022,2023-08-16,210537.00
VIN00818,DEALER_041,2024-11-18,133247.00
VIN00819,DEALER_033,2023-06-24,82435.00
VIN00821,DEALER_047,2023-07-07,87498.00
VIN00822,DEALER_042,2023-04-02,106282.00
VIN00823,DEALER_023,2023-08-17,168386.00
VIN00824,DEALER_020,2024-03-06,169824.00
VIN00825,DEALER_022,2024-08-22,131135.00
VIN00826,DEALER_030,2023-05-01,206337.00
VIN00827,DEALER_004,2024-10-11,118122.00
VIN00828,DEALER_038,2023-03-14,136973.00
VIN00829,DEALER_013,2024-05-27,102926.00
VIN00830,DEALER_044,2023-11-02,135036.00
VIN00831,DEALER_004,2023-06-04,81001.00
VIN00832,DEALER_013,2023-12-17,112408.00
VIN00834,DEALER_021,2023-07-04,169524.00
VIN00835,DEALER_006,2024-10-08,82294.00
VIN00836,DEALER_021,2024-10-11,145900.00
VIN00838,DEALER_014,2023-06-22,81691.00
VIN00839,DEALER_032,2023-04-01,103240.00
VIN00840,DEALER_040,2024-03-15,89718.00
VIN00841,DEALER_028,2024-05-03,111560.00
VIN00843,DEALER_013,2024-01-18,99461.00
VIN00844,DEALER_021,2024-06-27,105244.00
VIN00845,DEALER_002,2024-10-03,84653.00
VIN00846,DEALER_015,2024-12-11,172737.00
VIN00847,DEALER_023,2023-11-16,103224.00
VIN00848,DEALER_007,2024-01-28,115493.00
VIN00849,DEALER_038,2023-03-08,77998.00
VIN00850,DEALER_020,2024-04-11,87570.00
VIN00851,DEALER_028,2024-12-04,103384.00
VIN00852,DEALER_022,2024-05-16,110771.00
VIN00853,DEALER_049,2024-02-18,122126.00
VIN00854,DEALER_015,2023-05-15,83420.00
VIN00856,DEALER_008,2024-01-11,167301.00
VIN00857,DEALER_042,2023-02-08,111294.00
VIN00858,DEALER_041,2023-09-19,210544.00
VIN00860,DEALER_042,2023-02-19,80294.00
VIN00861,DEALER_027,2023-05-07,84781.00
VIN00862,DEALER_031,2024-12-19,149017.00
VIN00863,DEALER_014,2024-10-07,76804.00
VIN00864,DEALER_020,2023-04-14,85346.00
VIN00865,DEALER_040,2024-09-12,103494.00
VIN00866,DEALER_027,2023-04-18,138263.00
VIN00867,DEALER_047,2024-09-24,183215.00
VIN00868,DEALER_019,2023-04-19,92809.00
VIN00869,DEALER_013,2023-09-27,83108.00
VIN00870,DEALER_023,2024-12-21,112426.00
VIN00871,DEALER_019,2024-07-15,92764.00
VIN00872,DEALER_014,2024-12-05,114750.00
VIN00873,DEALER_022,2023-08-29,99089.00
VIN00875,DEALER_008,2024-08-10,207881.00
VIN00876,DEALER_010,2024-06-07,78959.00
VIN00877,DEALER_047,2023-04-14,173647.00
VIN00878,DEALER_017,2024-04-12,131200.00
VIN00879,DEALER_017,2024-04-20,145641.00
VIN00880,DEALER_007,2023-02-10,131021.00
VIN00881,DEALER_024,2024-11-24,195993.00
VIN00882,DEALER_028,2023-04-29,181725.00
VIN00883,DEALER_049,2023-01-10,81034.00
VIN00884,DEALER_043,2024-10-24,104587.00
VIN00885,DEALER_022,2024-01-02,113343.00
VIN00886,DEALER_040,2023-10-02,102045.00
VIN00887,DEALER_024,2023-12-17,149992.00
VIN00888,DEALER_008,2024-02-15,112115.00
VIN00889,DEALER_030,2023-10-06,111639.00
VIN00890,DEALER_045,2024-05-04,203139.00
VIN00891,DEALER_042,2023-06-20,147704.00
VIN00892,DEALER_009,2023-03-02,81723.00
VIN00893,DEALER_007,2024-03-02,118357.00
VIN00894,DEALER_031,2024-11-25,90857.00
VIN00895,DEALER_012,2024-01-03,77444.00
VIN00896,DEALER_044,2023-05-14,92329.00
VIN00897,DEALER_032,2024-02-26,90940.00
VIN00900,DEALER_043,2023-12-13,209519.00
VIN00901,DEALER_034,2024-09-25,124620.00
VIN00902,DEALER_028,2023-09-12,137291.00
VIN00903,DEALER_023,2024-10-18,134111.00
VIN00904,DEALER_010,2024-07-25,119083.00
VIN00905,DEALER_015,2023-06-10,138066.00
VIN00906,DEALER_031,2024-05-22,172489.00
VIN00908,DEALER_016,2023-12-05,108114.00
VIN00909,DEALER_004,2024-07-17,88907.00
VIN00910,DEALER_026,2023-08-29,180666.00
VIN00911,DEALER_030,2024-03-30,117777.00
VIN00913,DEALER_015,2024-05-24,145919.00
VIN00914,DEALER_042,2023-01-19,102363.00
VIN00915,DEALER_026,2024-07-24,76505.00
VIN00916,DEALER_006,2024-09-25,86481.00
VIN00917,DEALER_033,2024-07-29,105778.00
VIN00918,DEALER_042,2024-11-18,113949.00
VIN00919,DEALER_022,2024-01-08,100778.00
VIN00920,DEALER_015,2024-04-10,197256.00
VIN00921,DEALER_036,2024-09-06,92003.00
VIN00922,DEALER_046,2024-04-08,80236.00
VIN00923,DEALER_007,2023-08-16,76571.00
VIN00924,DEALER_022,2023-12-30,119763.00
VIN00925,DEALER_019,2024-07-14,209708.00
VIN00926,DEALER_024,2024-12-19,102483.00
VIN00927,DEALER_003,2024-05-19,126102.00
VIN00928,DEALER_046,2024-02-24,80004.00
VIN00929,DEALER_017,2024-09-17,150419.00
VIN00930,DEALER_013,2024-02-07,83564.00
VIN00931,DEALER_030,2023-07-15,87573.00
VIN00932,DEALER_007,2023-02-17,142250.00
VIN00933,DEALER_044,2024-08-25,103037.00
VIN00934,DEALER_050,2024-04-13,93021.00
VIN00935,DEALER_009,2024-05-25,99142.00
VIN00936,DEALER_034,2023-02-19,117128.00
VIN00937,DEALER_028,2024-05-09,93157.00
VIN00938,DEALER_050,2023-07-01,166669.00
VIN00939,DEALER_038,2023-05-12,79893.00
VIN00940,DEALER_025,2024-11-04,163678.00
VIN00941,DEALER_039,2024-05-31,89104.00
VIN00942,DEALER_027,2024-09-15,107134.00
VIN00943,DEALER_018,2024-02-12,110234.00
VIN00944,DEALER_019,2024-04-08,170371.00
VIN00945,DEALER_009,2023-05-22,112524.00
VIN00946,DEALER_039,2024-12-17,115786.00
VIN00947,DEALER_020,2024-12-19,211401.00
VIN00948,DEALER_021,2024-12-29,117139.00
VIN00949,DEALER_041,2023-08-11,150582.00
VIN00950,DEALER_014,2024-10-01,194543.00
VIN00951,DEALER_044,2024-11-19,80847.00
VIN00952,DEALER_046,2023-07-02,93011.00
VIN00953,DEALER_035,2024-12-11,164869.00
VIN00954,DEALER_021,2023-12-27,92240.00
VIN00955,DEALER_038,2024-08-07,120861.00
VIN00956,DEALER_046,2024-06-30,130869.00
VIN00957,DEALER_028,2023-01-14,116128.00
VIN00958,DEALER_007,2023-01-26,200460.00
VIN00959,DEALER_010,2023-02-24,179209.00
VIN00960,DEALER_013,2023-06-14,85891.00
VIN00961,DEALER_044,2023-09-14,185096.00
VIN00962,DEALER_004,2024-12-08,169701.00
VIN00963,DEALER_019,2023-07-28,210966.00
VIN00964,DEALER_003,2024-04-08,79858.00
VIN00965,DEALER_040,2024-11-22,117411.00
VIN00966,DEALER_015,2024-10-24,162391.00
VIN00967,DEALER_025,2023-09-01,160741.00
VIN00968,DEALER_045,2024-11-11,123039.00
VIN00969,DEALER_025,2024-12-02,86745.00
VIN00970,DEALER_036,2023-02-25,99424.00
VIN00971,DEALER_048,2023-09-15,188809.00
VIN00972,DEALER_040,2024-03-29,83890.00
VIN00973,DEALER_041,2024-10-25,133550.00
VIN00974,DEALER_049,2024-08-25,116911.00
VIN00975,DEALER_048,2024-09-09,105437.00
VIN00976,DEALER_050,2023-07-18,131139.00
VIN00977,DEALER_029,2024-11-30,123940.00
VIN00978,DEALER_012,2024-06-10,80410.00
VIN00979,DEALER_025,2023-02-11,113041.00
VIN00980,DEALER_018,2024-07-23,107658.00
VIN00981,DEALER_009,2023-09-19,76684.00
VIN00982,DEALER_022,2023-06-08,122808.00
